ProductID,ChannelID,LocationID,StartDate,EndDate,Period,Qty,UOM,NetPrice,ListPrice,ForecastQty,Method
APPLE_FAMILY,ONLINE,NL-GE,2026-03-01,2026-03-31,Monthly,,KG,2.621,2.621,595.8721923828125,xgboost_feat
APPLE_FAMILY,ONLINE,NL-GE,2026-04-01,2026-04-30,Monthly,,KG,2.621,2.621,530.4779052734375,xgboost_feat
APPLE_FAMILY,ONLINE,NL-GE,2026-05-01,2026-05-31,Monthly,,KG,2.621,2.621,549.468505859375,xgboost_feat
APPLE_FAMILY,ONLINE,NL-GE,2026-06-01,2026-06-30,Monthly,,KG,2.621,2.621,336.7359924316406,xgboost_feat
APPLE_FAMILY,ONLINE,NL-GE,2026-07-01,2026-07-31,Monthly,,KG,2.621,2.621,336.6148376464844,xgboost_feat
APPLE_FAMILY,ONLINE,NL-GE,2026-08-01,2026-08-31,Monthly,,KG,2.621,2.621,345.8699645996094,xgboost_feat
APPLE_FAMILY,ONLINE,NL-GE,2026-09-01,2026-09-30,Monthly,,KG,2.621,2.621,363.9198913574219,xgboost_feat
APPLE_FAMILY,ONLINE,NL-GE,2026-10-01,2026-10-31,Monthly,,KG,2.621,2.621,468.5343322753906,xgboost_feat
APPLE_FAMILY,ONLINE,NL-GE,2026-11-01,2026-11-30,Monthly,,KG,2.621,2.621,544.10888671875,xgboost_feat
APPLE_FAMILY,ONLINE,NL-GE,2026-12-01,2026-12-31,Monthly,,KG,2.621,2.621,616.0255126953125,xgboost_feat
APPLE_FAMILY,ONLINE,NL-GE,2027-01-01,2027-01-31,Monthly,,KG,2.621,2.621,555.0909423828125,xgboost_feat
APPLE_FAMILY,ONLINE,NL-GE,2027-02-01,2027-02-28,Monthly,,KG,2.621,2.621,513.41455078125,xgboost_feat
APPLE_FAMILY,ONLINE,NL-NB,2026-03-01,2026-03-31,Monthly,,KG,2.675,2.675,596.2652587890625,xgboost_feat
APPLE_FAMILY,ONLINE,NL-NB,2026-04-01,2026-04-30,Monthly,,KG,2.675,2.675,534.6317138671875,xgboost_feat
APPLE_FAMILY,ONLINE,NL-NB,2026-05-01,2026-05-31,Monthly,,KG,2.675,2.675,549.506591796875,xgboost_feat
APPLE_FAMILY,ONLINE,NL-NB,2026-06-01,2026-06-30,Monthly,,KG,2.675,2.675,340.6946105957031,xgboost_feat
APPLE_FAMILY,ONLINE,NL-NB,2026-07-01,2026-07-31,Monthly,,KG,2.675,2.675,336.6045837402344,xgboost_feat
