ProductID,ChannelID,LocationID,StartDate,EndDate,Period,Qty,UOM,NetPrice,ListPrice,ForecastQty,Method
APPLE_ELSTAR,AH,NL-GE,2026-02-02,2026-02-02,Daily,,KG,2.912,2.912,96.26513671875,xgboost_qty
APPLE_ELSTAR,AH,NL-GE,2026-02-03,2026-02-03,Daily,,KG,2.912,2.912,103.86543273925781,xgboost_qty
APPLE_ELSTAR,AH,NL-GE,2026-02-04,2026-02-04,Daily,,KG,2.912,2.912,88.48635864257812,xgboost_qty
APPLE_ELSTAR,AH,NL-GE,2026-02-05,2026-02-05,Daily,,KG,2.912,2.912,91.76344299316406,xgboost_qty
APPLE_ELSTAR,AH,NL-GE,2026-02-06,2026-02-06,Daily,,KG,2.912,2.912,103.80706787109375,xgboost_qty
APPLE_ELSTAR,AH,NL-GE,2026-02-07,2026-02-07,Daily,,KG,2.912,2.912,118.45943450927734,xgboost_qty
APPLE_ELSTAR,AH,NL-GE,2026-02-08,2026-02-08,Daily,,KG,2.912,2.912,119.7350845336914,xgboost_qty
APPLE_ELSTAR,AH,NL-GE,2026-02-09,2026-02-09,Daily,,KG,2.912,2.912,99.77226257324219,xgboost_qty
APPLE_ELSTAR,AH,NL-GE,2026-02-10,2026-02-10,Daily,,KG,2.912,2.912,103.60336303710938,xgboost_qty
APPLE_ELSTAR,AH,NL-GE,2026-02-11,2026-02-11,Daily,,KG,2.912,2.912,105.3537826538086,xgboost_qty
APPLE_ELSTAR,AH,NL-GE,2026-02-12,2026-02-12,Daily,,KG,2.912,2.912,103.59921264648438,xgboost_qty
APPLE_ELSTAR,AH,NL-GE,2026-02-13,2026-02-13,Daily,,KG,2.912,2.912,101.75878143310547,xgboost_qty
APPLE_ELSTAR,AH,NL-GE,2026-02-14,2026-02-14,Daily,,KG,2.912,2.912,129.40943908691406,xgboost_qty
APPLE_ELSTAR,AH,NL-GE,2026-02-15,2026-02-15,Daily,,KG,2.912,2.912,137.1193084716797,xgboost_qty
APPLE_ELSTAR,AH,NL-GE,2026-02-16,2026-02-16,Daily,,KG,2.912,2.912,93.55702209472656,xgboost_qty
APPLE_ELSTAR,AH,NL-GE,2026-02-17,2026-02-17,Daily,,KG,2.912,2.912,92.29644012451172,xgboost_qty
