ProductID,ChannelID,LocationID,StartDate,EndDate,Period,Qty,UOM,NetPrice,ListPrice,ForecastQty,Method
APPLE_ELSTAR,ONLINE,NL-GE,2026-02-02,2026-02-02,Daily,,KG,2.569,2.569,134.72866821289062,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-GE,2026-02-03,2026-02-03,Daily,,KG,2.569,2.569,134.55746459960938,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-GE,2026-02-04,2026-02-04,Daily,,KG,2.569,2.569,133.04754638671875,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-GE,2026-02-05,2026-02-05,Daily,,KG,2.569,2.569,141.74273681640625,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-GE,2026-02-06,2026-02-06,Daily,,KG,2.569,2.569,156.30442810058594,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-GE,2026-02-07,2026-02-07,Daily,,KG,2.569,2.569,135.11854553222656,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-GE,2026-02-08,2026-02-08,Daily,,KG,2.569,2.569,123.09957122802734,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-GE,2026-02-09,2026-02-09,Daily,,KG,2.569,2.569,146.3586883544922,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-GE,2026-02-10,2026-02-10,Daily,,KG,2.569,2.569,139.6338348388672,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-GE,2026-02-11,2026-02-11,Daily,,KG,2.569,2.569,139.13284301757812,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-GE,2026-02-12,2026-02-12,Daily,,KG,2.569,2.569,139.7399444580078,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-GE,2026-02-13,2026-02-13,Daily,,KG,2.569,2.569,139.062744140625,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-GE,2026-02-14,2026-02-14,Daily,,KG,2.569,2.569,118.66732788085938,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-GE,2026-02-15,2026-02-15,Daily,,KG,2.569,2.569,117.48123168945312,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-GE,2026-02-16,2026-02-16,Daily,,KG,2.569,2.569,138.67678833007812,xgboost_baseline
