ProductID,ChannelID,LocationID,Qty,Period,StartDate,EndDate,UOM,NetPrice,ListPrice
APPLE_ELSTAR,AH,NL-GE,378.49,Weekly,2023-01-30,2023-02-05,KG,2.61,2.61
APPLE_ELSTAR,AH,NL-GE,618.05,Weekly,2023-02-06,2023-02-12,KG,2.639,2.639
APPLE_ELSTAR,AH,NL-GE,541.03,Weekly,2023-02-13,2023-02-19,KG,2.597,2.597
APPLE_ELSTAR,AH,NL-GE,590.04,Weekly,2023-02-20,2023-02-26,KG,2.622,2.622
APPLE_ELSTAR,AH,NL-GE,598.04,Weekly,2023-02-27,2023-03-05,KG,2.603,2.603
APPLE_ELSTAR,AH,NL-GE,475.36,Weekly,2023-03-06,2023-03-12,KG,2.557,2.557
APPLE_ELSTAR,AH,NL-GE,542.63,Weekly,2023-03-13,2023-03-19,KG,2.529,2.529
APPLE_ELSTAR,AH,NL-GE,529.25,Weekly,2023-03-20,2023-03-26,KG,2.71,2.71
APPLE_ELSTAR,AH,NL-GE,429.15999999999997,Weekly,2023-03-27,2023-04-02,KG,2.436,2.436
APPLE_ELSTAR,AH,NL-GE,636.44,Weekly,2023-04-03,2023-04-09,KG,2.692,2.692
APPLE_ELSTAR,AH,NL-GE,478.17,Weekly,2023-04-10,2023-04-16,KG,2.603,2.603
APPLE_ELSTAR,AH,NL-GE,486.18,Weekly,2023-04-17,2023-04-23,KG,2.562,2.562
APPLE_ELSTAR,AH,NL-GE,495.27,Weekly,2023-04-24,2023-04-30,KG,2.56,2.56
APPLE_ELSTAR,AH,NL-GE,489.33,Weekly,2023-05-01,2023-05-07,KG,2.605,2.605
APPLE_ELSTAR,AH,NL-GE,429.63,Weekly,2023-05-08,2023-05-14,KG,2.56,2.56
APPLE_ELSTAR,AH,NL-GE,487.88,Weekly,2023-05-15,2023-05-21,KG,2.511,2.511
APPLE_ELSTAR,AH,NL-GE,522.7,Weekly,2023-05-22,2023-05-28,KG,2.613,2.613
APPLE_ELSTAR,AH,NL-GE,529.78,Weekly,2023-05-29,2023-06-04,KG,2.743,2.743
APPLE_ELSTAR,AH,NL-GE,522.07,Weekly,2023-06-05,2023-06-11,KG,2.59,2.59
APPLE_ELSTAR,AH,NL-GE,548.03,Weekly,2023-06-12,2023-06-18,KG,2.617,2.617
APPLE_ELSTAR,AH,NL-GE,395.26,Weekly,2023-06-19,2023-06-25,KG,2.624,2.624
APPLE_ELSTAR,AH,NL-GE,391.65999999999997,Weekly,2023-06-26,2023-07-02,KG,2.577,2.577
APPLE_ELSTAR,AH,NL-GE,442.7,Weekly,2023-07-03,2023-07-09,KG,2.528,2.528
APPLE_ELSTAR,AH,NL-GE,410.64,Weekly,2023-07-10,2023-07-16,KG,2.515,2.515
APPLE_ELSTAR,AH,NL-GE,417.15,Weekly,2023-07-17,2023-07-23,KG,2.52,2.52
APPLE_ELSTAR,AH,NL-GE,362.9,Weekly,2023-07-24,2023-07-30,KG,2.536,2.536
APPLE_ELSTAR,AH,NL-GE,352.63,Weekly,2023-07-31,2023-08-06,KG,2.267,2.267
APPLE_ELSTAR,AH,NL-GE,479.54,Weekly,2023-08-07,2023-08-13,KG,2.116,2.116
APPLE_ELSTAR,AH,NL-GE,518.76,Weekly,2023-08-14,2023-08-20,KG,2.251,2.251
APPLE_ELSTAR,AH,NL-GE,517.18,Weekly,2023-08-21,2023-08-27,KG,2.241,2.241
APPLE_ELSTAR,AH,NL-GE,510.87,Weekly,2023-08-28,2023-09-03,KG,2.124,2.124
