ProductID,ChannelID,LocationID,StartDate,EndDate,Period,Qty,UOM,NetPrice,ListPrice,ForecastQty,Method
APPLE_ELSTAR,ONLINE,NL-GE,2026-03-01,2026-03-31,Monthly,,KG,2.569,2.569,3767.39697265625,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-GE,2026-04-01,2026-04-30,Monthly,,KG,2.569,2.569,3855.2509765625,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-GE,2026-05-01,2026-05-31,Monthly,,KG,2.569,2.569,3346.007568359375,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-GE,2026-06-01,2026-06-30,Monthly,,KG,2.569,2.569,3138.940185546875,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-GE,2026-07-01,2026-07-31,Monthly,,KG,2.569,2.569,3197.96533203125,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-GE,2026-08-01,2026-08-31,Monthly,,KG,2.569,2.569,3301.357421875,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-GE,2026-09-01,2026-09-30,Monthly,,KG,2.569,2.569,3267.059814453125,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-GE,2026-10-01,2026-10-31,Monthly,,KG,2.569,2.569,3683.84521484375,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-GE,2026-11-01,2026-11-30,Monthly,,KG,2.569,2.569,3940.671142578125,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-GE,2026-12-01,2026-12-31,Monthly,,KG,2.569,2.569,3773.243408203125,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-GE,2027-01-01,2027-01-31,Monthly,,KG,2.569,2.569,3871.47265625,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-GE,2027-02-01,2027-02-28,Monthly,,KG,2.569,2.569,3169.453369140625,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-NB,2026-03-01,2026-03-31,Monthly,,KG,2.652,2.652,3727.54345703125,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-NB,2026-04-01,2026-04-30,Monthly,,KG,2.652,2.652,3988.5576171875,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-NB,2026-05-01,2026-05-31,Monthly,,KG,2.652,2.652,3303.41943359375,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-NB,2026-06-01,2026-06-30,Monthly,,KG,2.652,2.652,2967.7734375,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-NB,2026-07-01,2026-07-31,Monthly,,KG,2.652,2.652,3225.53955078125,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-NB,2026-08-01,2026-08-31,Monthly,,KG,2.652,2.652,3301.73291015625,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-NB,2026-09-01,2026-09-30,Monthly,,KG,2.652,2.652,3669.64501953125,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-NB,2026-10-01,2026-10-31,Monthly,,KG,2.652,2.652,3897.333984375,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-NB,2026-11-01,2026-11-30,Monthly,,KG,2.652,2.652,4028.7314453125,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-NB,2026-12-01,2026-12-31,Monthly,,KG,2.652,2.652,4071.28759765625,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-NB,2027-01-01,2027-01-31,Monthly,,KG,2.652,2.652,190.3755340576172,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-NB,2027-02-01,2027-02-28,Monthly,,KG,2.652,2.652,2949.98046875,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-NH,2026-03-01,2026-03-31,Monthly,,KG,2.933,2.933,3727.66748046875,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-NH,2026-04-01,2026-04-30,Monthly,,KG,2.933,2.933,3989.53125,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-NH,2026-05-01,2026-05-31,Monthly,,KG,2.933,2.933,3770.06298828125,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-NH,2026-06-01,2026-06-30,Monthly,,KG,2.933,2.933,3396.912109375,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-NH,2026-07-01,2026-07-31,Monthly,,KG,2.933,2.933,2935.68115234375,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-NH,2026-08-01,2026-08-31,Monthly,,KG,2.933,2.933,3282.78662109375,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-NH,2026-09-01,2026-09-30,Monthly,,KG,2.933,2.933,3693.13623046875,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-NH,2026-10-01,2026-10-31,Monthly,,KG,2.933,2.933,3780.01318359375,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-NH,2026-11-01,2026-11-30,Monthly,,KG,2.933,2.933,3898.966796875,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-NH,2026-12-01,2026-12-31,Monthly,,KG,2.933,2.933,3966.1611328125,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-NH,2027-01-01,2027-01-31,Monthly,,KG,2.933,2.933,3997.89453125,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-NH,2027-02-01,2027-02-28,Monthly,,KG,2.933,2.933,2793.301513671875,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-ZH,2026-03-01,2026-03-31,Monthly,,KG,2.803,2.803,3690.86572265625,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-ZH,2026-04-01,2026-04-30,Monthly,,KG,2.803,2.803,3987.8662109375,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-ZH,2026-05-01,2026-05-31,Monthly,,KG,2.803,2.803,3771.77685546875,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-ZH,2026-06-01,2026-06-30,Monthly,,KG,2.803,2.803,3424.9775390625,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-ZH,2026-07-01,2026-07-31,Monthly,,KG,2.803,2.803,3409.3310546875,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-ZH,2026-08-01,2026-08-31,Monthly,,KG,2.803,2.803,3930.37939453125,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-ZH,2026-09-01,2026-09-30,Monthly,,KG,2.803,2.803,3977.53173828125,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-ZH,2026-10-01,2026-10-31,Monthly,,KG,2.803,2.803,4020.96728515625,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-ZH,2026-11-01,2026-11-30,Monthly,,KG,2.803,2.803,3614.629638671875,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-ZH,2026-12-01,2026-12-31,Monthly,,KG,2.803,2.803,4246.44384765625,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-ZH,2027-01-01,2027-01-31,Monthly,,KG,2.803,2.803,4017.29248046875,xgboost_baseline
APPLE_ELSTAR,ONLINE,NL-ZH,2027-02-01,2027-02-28,Monthly,,KG,2.803,2.803,3050.29736328125,xgboost_baseline
APPLE_ELSTAR,RETAIL,NL-GE,2026-03-01,2026-03-31,Monthly,,KG,2.633,2.633,416.8848876953125,xgboost_baseline
APPLE_ELSTAR,RETAIL,NL-GE,2026-04-01,2026-04-30,Monthly,,KG,2.633,2.633,3703.24951171875,xgboost_baseline
APPLE_ELSTAR,RETAIL,NL-GE,2026-05-01,2026-05-31,Monthly,,KG,2.633,2.633,3750.1298828125,xgboost_baseline
APPLE_ELSTAR,RETAIL,NL-GE,2026-06-01,2026-06-30,Monthly,,KG,2.633,2.633,3750.1298828125,xgboost_baseline
APPLE_ELSTAR,RETAIL,NL-GE,2026-07-01,2026-07-31,Monthly,,KG,2.633,2.633,3879.6845703125,xgboost_baseline
APPLE_ELSTAR,RETAIL,NL-GE,2026-08-01,2026-08-31,Monthly,,KG,2.633,2.633,3956.58056640625,xgboost_baseline
