ProductID,ChannelID,LocationID,StartDate,EndDate,Period,Qty,UOM,NetPrice,ListPrice,ForecastQty,Method
APPLE_FAMILY,ONLINE,NL-GE,2026-02-02,2026-02-08,Weekly,,KG,2.58,2.58,3878.604736328125,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-GE,2026-02-09,2026-02-15,Weekly,,KG,2.58,2.58,3720.2060546875,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-GE,2026-02-16,2026-02-22,Weekly,,KG,2.58,2.58,3797.672119140625,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-GE,2026-02-23,2026-03-01,Weekly,,KG,2.58,2.58,3944.577392578125,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-GE,2026-03-02,2026-03-08,Weekly,,KG,2.58,2.58,3747.32861328125,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-GE,2026-03-09,2026-03-15,Weekly,,KG,2.58,2.58,3692.8154296875,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-GE,2026-03-16,2026-03-22,Weekly,,KG,2.58,2.58,3679.807861328125,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-GE,2026-03-23,2026-03-29,Weekly,,KG,2.58,2.58,3675.106689453125,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-GE,2026-03-30,2026-04-05,Weekly,,KG,2.58,2.58,3984.125732421875,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-GE,2026-04-06,2026-04-12,Weekly,,KG,2.58,2.58,3941.21533203125,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-GE,2026-04-13,2026-04-19,Weekly,,KG,2.58,2.58,3682.29541015625,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-GE,2026-04-20,2026-04-26,Weekly,,KG,2.58,2.58,3620.8486328125,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-GE,2026-04-27,2026-05-03,Weekly,,KG,2.58,2.58,3854.55908203125,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-NB,2026-02-02,2026-02-08,Weekly,,KG,2.655,2.655,3681.86181640625,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-NB,2026-02-09,2026-02-15,Weekly,,KG,2.655,2.655,3623.8701171875,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-NB,2026-02-16,2026-02-22,Weekly,,KG,2.655,2.655,3876.251953125,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-NB,2026-02-23,2026-03-01,Weekly,,KG,2.655,2.655,3779.39990234375,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-NB,2026-03-02,2026-03-08,Weekly,,KG,2.655,2.655,3861.824951171875,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-NB,2026-03-09,2026-03-15,Weekly,,KG,2.655,2.655,3591.85400390625,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-NB,2026-03-16,2026-03-22,Weekly,,KG,2.655,2.655,3554.495361328125,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-NB,2026-03-23,2026-03-29,Weekly,,KG,2.655,2.655,3540.51318359375,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-NB,2026-03-30,2026-04-05,Weekly,,KG,2.655,2.655,3822.3916015625,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-NB,2026-04-06,2026-04-12,Weekly,,KG,2.655,2.655,3670.92041015625,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-NB,2026-04-13,2026-04-19,Weekly,,KG,2.655,2.655,3418.969970703125,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-NB,2026-04-20,2026-04-26,Weekly,,KG,2.655,2.655,3534.892333984375,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-NB,2026-04-27,2026-05-03,Weekly,,KG,2.655,2.655,3630.24658203125,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-NH,2026-02-02,2026-02-08,Weekly,,KG,2.794,2.794,3715.87744140625,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-NH,2026-02-09,2026-02-15,Weekly,,KG,2.794,2.794,3885.069580078125,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-NH,2026-02-16,2026-02-22,Weekly,,KG,2.794,2.794,3829.521240234375,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-NH,2026-02-23,2026-03-01,Weekly,,KG,2.794,2.794,3510.771728515625,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-NH,2026-03-02,2026-03-08,Weekly,,KG,2.794,2.794,3556.299560546875,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-NH,2026-03-09,2026-03-15,Weekly,,KG,2.794,2.794,3571.279052734375,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-NH,2026-03-16,2026-03-22,Weekly,,KG,2.794,2.794,3426.75,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-NH,2026-03-23,2026-03-29,Weekly,,KG,2.794,2.794,3505.755126953125,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-NH,2026-03-30,2026-04-05,Weekly,,KG,2.794,2.794,3675.506103515625,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-NH,2026-04-06,2026-04-12,Weekly,,KG,2.794,2.794,3582.40087890625,xgboost_baseline
