ProductID,ChannelID,LocationID,StartDate,EndDate,Period,Qty,UOM,NetPrice,ListPrice,ForecastQty,Method
APPLE_FAMILY,ONLINE,NL-GE,2026-02-02,2026-02-08,Weekly,,KG,2.58,2.58,3703.43359375,xgboost_feat
APPLE_FAMILY,ONLINE,NL-GE,2026-02-09,2026-02-15,Weekly,,KG,2.58,2.58,3720.256591796875,xgboost_feat
APPLE_FAMILY,ONLINE,NL-GE,2026-02-16,2026-02-22,Weekly,,KG,2.58,2.58,3927.9697265625,xgboost_feat
APPLE_FAMILY,ONLINE,NL-GE,2026-02-23,2026-03-01,Weekly,,KG,2.58,2.58,3930.868896484375,xgboost_feat
APPLE_FAMILY,ONLINE,NL-GE,2026-03-02,2026-03-08,Weekly,,KG,2.58,2.58,3801.130859375,xgboost_feat
APPLE_FAMILY,ONLINE,NL-GE,2026-03-09,2026-03-15,Weekly,,KG,2.58,2.58,4053.534912109375,xgboost_feat
APPLE_FAMILY,ONLINE,NL-GE,2026-03-16,2026-03-22,Weekly,,KG,2.58,2.58,3607.25927734375,xgboost_feat
APPLE_FAMILY,ONLINE,NL-GE,2026-03-23,2026-03-29,Weekly,,KG,2.58,2.58,3703.811767578125,xgboost_feat
APPLE_FAMILY,ONLINE,NL-GE,2026-03-30,2026-04-05,Weekly,,KG,2.58,2.58,3798.526123046875,xgboost_feat
APPLE_FAMILY,ONLINE,NL-GE,2026-04-06,2026-04-12,Weekly,,KG,2.58,2.58,3666.31591796875,xgboost_feat
APPLE_FAMILY,ONLINE,NL-GE,2026-04-13,2026-04-19,Weekly,,KG,2.58,2.58,3273.750244140625,xgboost_feat
APPLE_FAMILY,ONLINE,NL-GE,2026-04-20,2026-04-26,Weekly,,KG,2.58,2.58,3441.63134765625,xgboost_feat
APPLE_FAMILY,ONLINE,NL-GE,2026-04-27,2026-05-03,Weekly,,KG,2.58,2.58,3620.660888671875,xgboost_feat
