ProductID,ChannelID,LocationID,StartDate,EndDate,Period,Qty,UOM,NetPrice,ListPrice,ForecastQty,Method
APPLE_ELSTAR,AH,NL-GE,2026-02-01,2026-02-28,Monthly,,KG,2.3267200000000003,2.644,2958.50927734375,xgboost_baseline
APPLE_ELSTAR,AH,NL-GE,2026-03-01,2026-03-31,Monthly,,KG,2.644,2.644,3026.23486328125,xgboost_baseline
APPLE_ELSTAR,AH,NL-GE,2026-04-01,2026-04-30,Monthly,,KG,2.644,2.644,2913.518798828125,xgboost_baseline
APPLE_ELSTAR,AH,NL-GE,2026-05-01,2026-05-31,Monthly,,KG,2.644,2.644,2766.833251953125,xgboost_baseline
APPLE_ELSTAR,AH,NL-GE,2026-06-01,2026-06-30,Monthly,,KG,2.644,2.644,2639.04052734375,xgboost_baseline
APPLE_ELSTAR,AH,NL-GE,2026-07-01,2026-07-31,Monthly,,KG,2.644,2.644,2676.565185546875,xgboost_baseline
APPLE_ELSTAR,AH,NL-GE,2026-08-01,2026-08-31,Monthly,,KG,2.644,2.644,2978.69775390625,xgboost_baseline
APPLE_ELSTAR,AH,NL-GE,2026-09-01,2026-09-30,Monthly,,KG,2.644,2.644,3042.18408203125,xgboost_baseline
APPLE_ELSTAR,AH,NL-GE,2026-10-01,2026-10-31,Monthly,,KG,2.644,2.644,3113.8154296875,xgboost_baseline
APPLE_ELSTAR,AH,NL-GE,2026-11-01,2026-11-30,Monthly,,KG,2.644,2.644,3074.452880859375,xgboost_baseline
APPLE_ELSTAR,AH,NL-GE,2026-12-01,2026-12-31,Monthly,,KG,2.644,2.644,3073.2529296875,xgboost_baseline
APPLE_ELSTAR,AH,NL-GE,2027-01-01,2027-01-31,Monthly,,KG,2.644,2.644,3041.09814453125,xgboost_baseline
APPLE_ELSTAR,AH,NL-NB,2026-02-01,2026-02-28,Monthly,,KG,2.62,2.62,3060.180419921875,xgboost_baseline
APPLE_ELSTAR,AH,NL-NB,2026-03-01,2026-03-31,Monthly,,KG,2.62,2.62,2848.75634765625,xgboost_baseline
APPLE_ELSTAR,AH,NL-NB,2026-04-01,2026-04-30,Monthly,,KG,2.62,2.62,2966.515625,xgboost_baseline
APPLE_ELSTAR,AH,NL-NB,2026-05-01,2026-05-31,Monthly,,KG,2.62,2.62,2837.564453125,xgboost_baseline
APPLE_ELSTAR,AH,NL-NB,2026-06-01,2026-06-30,Monthly,,KG,2.62,2.62,2692.52734375,xgboost_baseline
APPLE_ELSTAR,AH,NL-NB,2026-07-01,2026-07-31,Monthly,,KG,2.62,2.62,2804.17724609375,xgboost_baseline
