ProductID,ChannelID,LocationID,StartDate,EndDate,Period,Qty,UOM,NetPrice,ListPrice,ForecastQty,Method
APPLE_ELSTAR,AH,NL-GE,2026-02-02,2026-02-02,Daily,,KG,2.912,2.912,88.78700256347656,xgboost_feat
APPLE_ELSTAR,AH,NL-GE,2026-02-03,2026-02-03,Daily,,KG,2.912,2.912,88.5940933227539,xgboost_feat
APPLE_ELSTAR,AH,NL-GE,2026-02-04,2026-02-04,Daily,,KG,2.912,2.912,87.49813079833984,xgboost_feat
APPLE_ELSTAR,AH,NL-GE,2026-02-05,2026-02-05,Daily,,KG,2.912,2.912,82.45256805419922,xgboost_feat
APPLE_ELSTAR,AH,NL-GE,2026-02-06,2026-02-06,Daily,,KG,2.912,2.912,84.94612884521484,xgboost_feat
APPLE_ELSTAR,AH,NL-GE,2026-02-07,2026-02-07,Daily,,KG,2.912,2.912,110.80463409423828,xgboost_feat
APPLE_ELSTAR,AH,NL-GE,2026-02-08,2026-02-08,Daily,,KG,2.912,2.912,99.1881103515625,xgboost_feat
APPLE_ELSTAR,AH,NL-GE,2026-02-09,2026-02-09,Daily,,KG,2.912,2.912,89.10270690917969,xgboost_feat
APPLE_ELSTAR,AH,NL-GE,2026-02-10,2026-02-10,Daily,,KG,2.912,2.912,80.77912139892578,xgboost_feat
APPLE_ELSTAR,AH,NL-GE,2026-02-11,2026-02-11,Daily,,KG,2.912,2.912,79.59294128417969,xgboost_feat
APPLE_ELSTAR,AH,NL-GE,2026-02-12,2026-02-12,Daily,,KG,2.912,2.912,83.6879653930664,xgboost_feat
APPLE_ELSTAR,AH,NL-GE,2026-02-13,2026-02-13,Daily,,KG,2.912,2.912,94.92058563232422,xgboost_feat
APPLE_ELSTAR,AH,NL-GE,2026-02-14,2026-02-14,Daily,,KG,2.912,2.912,111.81421661376953,xgboost_feat
APPLE_ELSTAR,AH,NL-GE,2026-02-15,2026-02-15,Daily,,KG,2.56256,2.912,124.89271545410156,xgboost_feat
APPLE_ELSTAR,AH,NL-GE,2026-02-16,2026-02-16,Daily,,KG,2.56256,2.912,103.07318878173828,xgboost_feat
APPLE_ELSTAR,AH,NL-GE,2026-02-17,2026-02-17,Daily,,KG,2.56256,2.912,105.79253387451172,xgboost_feat
APPLE_ELSTAR,AH,NL-GE,2026-02-18,2026-02-18,Daily,,KG,2.56256,2.912,79.71431732177734,xgboost_feat
APPLE_ELSTAR,AH,NL-GE,2026-02-19,2026-02-19,Daily,,KG,2.56256,2.912,103.83283996582031,xgboost_feat
APPLE_ELSTAR,AH,NL-GE,2026-02-20,2026-02-20,Daily,,KG,2.56256,2.912,114.7205581665039,xgboost_feat
APPLE_ELSTAR,AH,NL-GE,2026-02-21,2026-02-21,Daily,,KG,2.56256,2.912,119.88558959960938,xgboost_feat
APPLE_ELSTAR,AH,NL-GE,2026-02-22,2026-02-22,Daily,,KG,2.56256,2.912,114.24192810058594,xgboost_feat
APPLE_ELSTAR,AH,NL-GE,2026-02-23,2026-02-23,Daily,,KG,2.56256,2.912,96.110595703125,xgboost_feat
APPLE_ELSTAR,AH,NL-GE,2026-02-24,2026-02-24,Daily,,KG,2.56256,2.912,99.15689086914062,xgboost_feat
APPLE_ELSTAR,AH,NL-GE,2026-02-25,2026-02-25,Daily,,KG,2.56256,2.912,106.68611907958984,xgboost_feat
APPLE_ELSTAR,AH,NL-GE,2026-02-26,2026-02-26,Daily,,KG,2.56256,2.912,90.90633392333984,xgboost_feat
APPLE_ELSTAR,AH,NL-GE,2026-02-27,2026-02-27,Daily,,KG,2.56256,2.912,107.15641784667969,xgboost_feat
APPLE_ELSTAR,AH,NL-GE,2026-02-28,2026-02-28,Daily,,KG,2.56256,2.912,132.65142822265625,xgboost_feat
APPLE_ELSTAR,AH,NL-GE,2026-03-01,2026-03-01,Daily,,KG,2.912,2.912,99.91556549072266,xgboost_feat
APPLE_ELSTAR,AH,NL-NB,2026-02-02,2026-02-02,Daily,,KG,2.777,2.777,95.9095687866211,xgboost_feat
APPLE_ELSTAR,AH,NL-NB,2026-02-03,2026-02-03,Daily,,KG,2.777,2.777,101.85077667236328,xgboost_feat
APPLE_ELSTAR,AH,NL-NB,2026-02-04,2026-02-04,Daily,,KG,2.777,2.777,91.03801727294922,xgboost_feat
