ProductID,ChannelID,LocationID,StartDate,EndDate,Period,Qty,UOM,NetPrice,ListPrice,ForecastQty,Method
APPLE_ELSTAR,AH,NL-GE,2026-02-02,2026-02-08,Weekly,,KG,2.732,2.732,696.7857055664062,xgboost_feat
APPLE_ELSTAR,AH,NL-GE,2026-02-09,2026-02-15,Weekly,,KG,2.40416,2.732,779.7910766601562,xgboost_feat
APPLE_ELSTAR,AH,NL-GE,2026-02-16,2026-02-22,Weekly,,KG,2.40416,2.732,791.125732421875,xgboost_feat
APPLE_ELSTAR,AH,NL-GE,2026-02-23,2026-03-01,Weekly,,KG,2.40416,2.732,761.3086547851562,xgboost_feat
APPLE_ELSTAR,AH,NL-GE,2026-03-02,2026-03-08,Weekly,,KG,2.732,2.732,691.7684326171875,xgboost_feat
APPLE_ELSTAR,AH,NL-GE,2026-03-09,2026-03-15,Weekly,,KG,2.732,2.732,665.3501586914062,xgboost_feat
APPLE_ELSTAR,AH,NL-GE,2026-03-16,2026-03-22,Weekly,,KG,2.732,2.732,670.7665405273438,xgboost_feat
APPLE_ELSTAR,AH,NL-GE,2026-03-23,2026-03-29,Weekly,,KG,2.732,2.732,662.5067749023438,xgboost_feat
APPLE_ELSTAR,AH,NL-GE,2026-03-30,2026-04-05,Weekly,,KG,2.732,2.732,644.3270263671875,xgboost_feat
APPLE_ELSTAR,AH,NL-GE,2026-04-06,2026-04-12,Weekly,,KG,2.732,2.732,632.9815673828125,xgboost_feat
APPLE_ELSTAR,AH,NL-GE,2026-04-13,2026-04-19,Weekly,,KG,2.732,2.732,600.6133422851562,xgboost_feat
APPLE_ELSTAR,AH,NL-GE,2026-04-20,2026-04-26,Weekly,,KG,2.732,2.732,609.1594848632812,xgboost_feat
APPLE_ELSTAR,AH,NL-GE,2026-04-27,2026-05-03,Weekly,,KG,2.732,2.732,592.5307006835938,xgboost_feat
APPLE_ELSTAR,AH,NL-NB,2026-02-02,2026-02-08,Weekly,,KG,2.718,2.718,645.3363037109375,xgboost_feat
APPLE_ELSTAR,AH,NL-NB,2026-02-09,2026-02-15,Weekly,,KG,2.718,2.718,654.7529296875,xgboost_feat
APPLE_ELSTAR,AH,NL-NB,2026-02-16,2026-02-22,Weekly,,KG,2.718,2.718,663.0875244140625,xgboost_feat
APPLE_ELSTAR,AH,NL-NB,2026-02-23,2026-03-01,Weekly,,KG,2.718,2.718,641.9263305664062,xgboost_feat
APPLE_ELSTAR,AH,NL-NB,2026-03-02,2026-03-08,Weekly,,KG,2.718,2.718,620.564208984375,xgboost_feat
APPLE_ELSTAR,AH,NL-NB,2026-03-09,2026-03-15,Weekly,,KG,2.718,2.718,624.2509765625,xgboost_feat
APPLE_ELSTAR,AH,NL-NB,2026-03-16,2026-03-22,Weekly,,KG,2.718,2.718,617.4389038085938,xgboost_feat
APPLE_ELSTAR,AH,NL-NB,2026-03-23,2026-03-29,Weekly,,KG,2.718,2.718,618.8517456054688,xgboost_feat
APPLE_ELSTAR,AH,NL-NB,2026-03-30,2026-04-05,Weekly,,KG,2.718,2.718,620.8544311523438,xgboost_feat
APPLE_ELSTAR,AH,NL-NB,2026-04-06,2026-04-12,Weekly,,KG,2.718,2.718,587.0950317382812,xgboost_feat
APPLE_ELSTAR,AH,NL-NB,2026-04-13,2026-04-19,Weekly,,KG,2.718,2.718,555.7066040039062,xgboost_feat
APPLE_ELSTAR,AH,NL-NB,2026-04-20,2026-04-26,Weekly,,KG,2.718,2.718,581.7916870117188,xgboost_feat
APPLE_ELSTAR,AH,NL-NB,2026-04-27,2026-05-03,Weekly,,KG,2.718,2.718,576.8114013671875,xgboost_feat
APPLE_ELSTAR,AH,NL-NH,2026-02-02,2026-02-08,Weekly,,KG,2.752,2.752,663.7435913085938,xgboost_feat
APPLE_ELSTAR,AH,NL-NH,2026-02-09,2026-02-15,Weekly,,KG,2.752,2.752,632.3853149414062,xgboost_feat
APPLE_ELSTAR,AH,NL-NH,2026-02-16,2026-02-22,Weekly,,KG,2.752,2.752,671.9505615234375,xgboost_feat
APPLE_ELSTAR,AH,NL-NH,2026-02-23,2026-03-01,Weekly,,KG,2.752,2.752,647.7041015625,xgboost_feat
APPLE_ELSTAR,AH,NL-NH,2026-03-02,2026-03-08,Weekly,,KG,2.752,2.752,665.2704467773438,xgboost_feat
APPLE_ELSTAR,AH,NL-NH,2026-03-09,2026-03-15,Weekly,,KG,2.752,2.752,647.1237182617188,xgboost_feat
APPLE_ELSTAR,AH,NL-NH,2026-03-16,2026-03-22,Weekly,,KG,2.752,2.752,644.1214599609375,xgboost_feat
