LocationID,Date,TavgC,TminC,TmaxC,PrecipMM,WindMaxMS,SunHours
NL-GE,2023-02-02,7.2,5.9,8.1,5.2,27.0,0.0
NL-GE,2023-02-03,8.1,6.7,9.9,1.2,29.4,0.0
NL-GE,2023-02-04,7.1,5.9,8.9,0.0,13.4,0.9018444444444444
NL-GE,2023-02-05,6.0,2.6,7.9,3.2,30.1,5.896861111111111
NL-GE,2023-02-06,2.8,-1.2,7.4,0.0,10.6,7.79235
NL-GE,2023-02-07,-0.0,-3.5,4.3,0.0,9.9,8.204719444444445
NL-GE,2023-02-08,0.7,-2.5,6.1,0.0,12.3,8.283475
NL-GE,2023-02-09,1.5,-2.1,5.1,0.0,14.7,7.441994444444444
NL-GE,2023-02-10,3.2,0.2,6.8,0.3,22.5,8.00318888888889
NL-GE,2023-02-11,6.9,4.4,9.9,0.1,20.0,0.3304888888888889
NL-GE,2023-02-12,7.0,5.3,9.1,0.0,9.0,0.0
NL-GE,2023-02-13,6.0,2.0,10.9,0.0,8.7,8.542605555555555
NL-GE,2023-02-14,4.7,1.3,11.1,0.0,11.0,8.624566666666666
NL-GE,2023-02-15,4.7,0.1,11.0,0.0,13.6,8.015947222222222
NL-GE,2023-02-16,6.5,3.7,9.2,2.0,22.0,0.9251944444444444
NL-GE,2023-02-17,10.1,9.2,11.3,2.2,35.2,0.0
NL-GE,2023-02-18,9.6,8.9,10.9,5.3,31.4,1.0
NL-GE,2023-02-19,7.9,4.7,9.2,4.9,24.6,0.0
NL-GE,2023-02-20,7.0,4.7,8.7,0.3,30.0,0.0
NL-GE,2023-02-21,7.7,6.8,8.7,0.0,20.2,0.0
NL-GE,2023-02-22,7.1,2.9,11.9,1.6,11.4,3.2147194444444445
NL-GE,2023-02-23,7.1,5.2,8.9,3.0,18.0,0.04867777777777778
NL-GE,2023-02-24,3.4,0.2,6.6,2.7,22.9,1.9257499999999999
NL-GE,2023-02-25,3.7,0.2,6.2,0.0,23.5,9.481077777777777
NL-GE,2023-02-26,1.4,-1.7,5.1,0.0,24.2,9.34741111111111
NL-GE,2023-02-27,1.1,-2.9,5.7,0.0,22.5,9.618269444444444
NL-GE,2023-02-28,2.0,-0.9,5.4,0.0,14.3,8.338802777777778
NL-GE,2023-03-01,0.9,-3.4,6.2,0.0,17.0,9.696736111111111
NL-GE,2023-03-02,2.3,-1.5,7.8,0.0,17.8,9.737947222222223
NL-GE,2023-03-03,2.7,-0.9,6.9,0.0,13.7,1.7210333333333334
NL-GE,2023-03-04,5.2,2.7,7.2,0.3,19.7,0.4805388888888889
NL-GE,2023-03-05,3.8,0.8,6.3,0.9,13.3,4.799797222222223
NL-GE,2023-03-06,3.0,0.6,6.2,2.9,24.8,6.121561111111111
NL-GE,2023-03-07,2.5,-0.5,4.4,8.9,24.1,0.0
NL-GE,2023-03-08,0.7,-0.8,2.9,4.5,20.3,0.061519444444444446
NL-GE,2023-03-09,1.5,0.3,3.0,13.4,16.0,0.0
NL-GE,2023-03-10,2.5,0.2,5.1,20.6,31.1,0.0
NL-GE,2023-03-11,1.8,-2.0,6.2,0.1,17.5,9.669408333333335
NL-GE,2023-03-12,5.7,-0.2,10.6,1.1,25.4,2.6659805555555556
NL-GE,2023-03-13,12.1,8.8,16.2,3.9,41.7,7.0
NL-GE,2023-03-14,7.0,2.6,10.8,2.4,27.3,4.0
NL-GE,2023-03-15,4.0,0.3,8.1,0.7,18.4,10.285255555555555
NL-GE,2023-03-16,6.5,3.0,11.4,0.9,23.5,5.191952777777778
NL-GE,2023-03-17,10.7,6.2,15.9,0.1,16.0,7.014125
NL-GE,2023-03-18,11.5,9.4,16.1,4.1,19.1,9.613672222222222
NL-GE,2023-03-19,10.3,7.7,13.4,1.9,14.3,9.904588888888888
NL-GE,2023-03-20,7.5,5.9,8.8,4.2,23.6,0.0
NL-GE,2023-03-21,10.3,8.6,13.2,0.9,25.6,1.8177555555555556
NL-GE,2023-03-22,10.2,8.8,11.1,2.8,29.8,1.0
NL-GE,2023-03-23,11.8,10.1,13.6,6.8,29.0,8.668383333333333
NL-GE,2023-03-24,10.8,8.7,12.4,6.3,31.3,10.975730555555554
NL-GE,2023-03-25,8.7,6.9,11.1,10.0,35.2,8.06451388888889
NL-GE,2023-03-26,6.4,3.2,8.2,5.8,21.1,0.0
NL-GE,2023-03-27,4.0,1.5,7.2,1.1,24.2,11.404847222222221
NL-GE,2023-03-28,4.3,0.1,8.5,2.7,17.4,8.546111111111111
NL-GE,2023-03-29,9.2,4.8,13.0,1.1,18.6,0.5372138888888889
NL-GE,2023-03-30,12.5,9.9,14.2,4.4,33.5,11.354641666666666
NL-GE,2023-03-31,10.1,9.2,12.0,16.2,25.6,1.966413888888889
NL-GE,2023-04-01,9.2,6.6,10.9,14.0,24.2,0.0
NL-GE,2023-04-02,5.4,2.0,8.8,0.0,25.3,11.640838888888888
NL-GE,2023-04-03,4.0,0.2,8.6,0.0,20.0,11.865822222222222
NL-GE,2023-04-04,3.6,-1.8,8.8,0.0,9.8,11.934075
NL-GE,2023-04-05,4.2,-1.8,10.1,0.0,10.0,12.069444444444445
NL-GE,2023-04-06,5.3,0.8,9.1,5.1,19.9,0.051125000000000004
NL-GE,2023-04-07,8.2,6.3,9.7,3.9,13.4,0.0
NL-GE,2023-04-08,7.9,1.5,12.4,0.0,11.6,10.060144444444443
NL-GE,2023-04-09,10.0,6.3,14.3,0.0,13.4,11.872227777777777
NL-GE,2023-04-10,10.5,6.2,15.9,3.2,25.9,4.943811111111112
NL-GE,2023-04-11,9.2,6.8,11.9,2.6,28.9,12.426625
NL-GE,2023-04-12,8.1,5.7,10.8,13.2,24.0,5.530702777777777
NL-GE,2023-04-13,7.8,4.7,11.4,4.7,30.5,8.661672222222222
NL-GE,2023-04-14,8.4,2.5,14.4,0.1,11.9,12.704066666666666
NL-GE,2023-04-15,8.3,4.4,11.8,0.0,23.6,6.465658333333333
NL-GE,2023-04-16,9.6,7.6,12.4,0.7,17.4,3.8589
NL-GE,2023-04-17,10.3,6.8,14.8,0.1,18.8,11.822644444444444
NL-GE,2023-04-18,8.8,4.6,12.9,0.3,25.3,4.039705555555556
NL-GE,2023-04-19,10.0,7.2,13.8,0.0,25.1,12.175097222222222
NL-GE,2023-04-20,8.2,5.7,10.9,0.6,25.9,10.516563888888887
NL-GE,2023-04-21,10.9,7.4,15.5,7.8,21.3,10.267561111111112
NL-GE,2023-04-22,11.1,6.2,17.6,2.4,18.9,8.041394444444444
NL-GE,2023-04-23,11.3,7.4,16.5,8.0,27.2,8.732744444444444
NL-GE,2023-04-24,8.3,5.8,9.8,11.1,31.2,3.843191666666667
NL-GE,2023-04-25,6.5,3.2,9.4,0.8,21.0,13.033383333333333
NL-GE,2023-04-26,5.5,1.1,9.1,0.1,10.2,6.583113888888889
NL-GE,2023-04-27,7.3,0.5,13.1,0.0,14.1,11.716733333333332
NL-GE,2023-04-28,11.1,7.4,14.6,4.0,20.6,2.5773361111111113
NL-GE,2023-04-29,11.0,7.4,15.1,0.3,15.4,10.474975
NL-GE,2023-04-30,10.6,4.9,15.9,0.0,13.6,11.882225
NL-GE,2023-05-01,11.8,7.3,17.0,1.0,15.9,10.143952777777779
NL-GE,2023-05-02,9.3,6.9,11.4,0.4,18.4,7.333961111111111
NL-GE,2023-05-03,8.8,3.0,13.5,0.0,15.7,13.245258333333334
NL-GE,2023-05-04,13.3,6.2,20.5,0.0,18.1,13.0
NL-GE,2023-05-05,14.0,10.1,18.2,5.4,17.1,8.549502777777777
NL-GE,2023-05-06,14.5,8.6,19.5,2.8,10.9,11.301825
NL-GE,2023-05-07,15.5,12.0,20.8,12.3,17.6,7.027644444444444
NL-GE,2023-05-08,15.5,11.1,20.0,1.4,10.2,9.221122222222222
NL-GE,2023-05-09,14.1,12.6,15.8,13.6,16.8,0.0
NL-GE,2023-05-10,13.4,11.4,17.3,10.1,16.7,6.648219444444445
NL-GE,2023-05-11,13.2,10.9,16.4,15.3,13.0,6.532286111111111
NL-GE,2023-05-12,15.5,11.4,20.1,3.3,19.5,11.785361111111111
NL-GE,2023-05-13,16.0,10.4,21.3,0.0,16.4,14.337147222222223
NL-GE,2023-05-14,15.1,9.6,20.8,0.0,15.3,10.594977777777776
NL-GE,2023-05-15,12.6,9.1,17.0,1.3,24.9,11.004519444444444
NL-GE,2023-05-16,10.4,7.0,14.1,0.3,23.6,12.391166666666665
NL-GE,2023-05-17,10.4,6.8,14.4,0.1,16.0,14.002624999999998
NL-GE,2023-05-18,9.6,4.2,14.2,0.0,13.8,13.266972222222222
NL-GE,2023-05-19,12.8,6.1,18.5,0.0,18.7,13.238625
NL-GE,2023-05-20,15.0,11.4,18.5,0.0,25.3,11.405783333333334
NL-GE,2023-05-21,17.3,12.1,22.5,0.0,16.8,14.21003611111111
NL-GE,2023-05-22,17.7,13.0,23.5,2.4,20.3,14.191547222222223
NL-GE,2023-05-23,13.1,8.7,15.9,0.0,24.9,10.322763888888888
NL-GE,2023-05-24,11.3,6.0,14.6,0.2,15.5,5.787969444444444
NL-GE,2023-05-25,12.2,7.3,16.5,0.0,17.3,13.297952777777777
NL-GE,2023-05-26,11.7,6.4,16.9,0.0,20.7,14.877597222222223
NL-GE,2023-05-27,13.9,6.8,20.5,0.0,14.8,14.894666666666668
NL-GE,2023-05-28,15.7,9.9,21.6,0.0,22.8,14.909719444444445
NL-GE,2023-05-29,12.5,8.4,17.4,0.0,21.7,14.924105555555554
NL-GE,2023-05-30,13.1,7.9,17.5,0.0,18.5,11.994150000000001
NL-GE,2023-05-31,16.0,9.8,22.6,0.0,19.5,14.950825
NL-GE,2023-06-01,13.1,8.6,18.1,0.0,19.2,12.848397222222223
NL-GE,2023-06-02,14.0,9.4,18.4,0.0,16.9,6.969991666666667
NL-GE,2023-06-03,16.1,10.6,20.5,0.0,18.7,14.986452777777778
NL-GE,2023-06-04,16.2,9.8,22.1,0.0,19.9,14.995705555555556
NL-GE,2023-06-05,16.0,9.1,22.3,0.0,20.9,15.0
NL-GE,2023-06-06,16.8,9.6,23.3,0.0,17.3,14.804416666666667
NL-GE,2023-06-07,16.9,10.3,22.9,0.0,18.1,13.161125
NL-GE,2023-06-08,18.2,10.9,24.4,0.4,20.6,15.0
NL-GE,2023-06-09,21.4,13.7,28.1,0.0,20.5,15.015483333333332
NL-GE,2023-06-10,23.2,17.2,28.8,0.0,16.8,15.036994444444444
NL-GE,2023-06-11,24.1,18.1,28.8,0.0,18.5,15.014744444444444
NL-GE,2023-06-12,23.5,16.9,28.9,0.0,19.6,15.0
NL-GE,2023-06-13,22.3,16.1,27.0,0.0,20.7,15.062166666666668
NL-GE,2023-06-14,20.7,15.6,24.3,0.0,20.7,15.062986111111112
NL-GE,2023-06-15,21.0,14.8,26.4,0.0,14.1,15.063680555555555
NL-GE,2023-06-16,20.2,13.8,26.1,0.0,14.6,15.090288888888889
NL-GE,2023-06-17,20.4,11.5,27.1,0.0,13.0,15.0
NL-GE,2023-06-18,21.2,17.0,26.5,1.3,16.3,6.903219444444445
NL-GE,2023-06-19,21.9,18.2,25.9,0.0,22.8,14.218602777777779
NL-GE,2023-06-20,23.3,19.4,30.1,4.7,15.8,11.618347222222223
NL-GE,2023-06-21,21.4,17.9,25.4,0.0,19.0,15.0
NL-GE,2023-06-22,19.6,15.9,26.6,40.3,24.9,7.0
NL-GE,2023-06-23,20.2,15.8,25.3,0.7,17.4,15.094516666666667
NL-GE,2023-06-24,21.2,15.4,27.0,0.0,9.7,15.066208333333332
NL-GE,2023-06-25,23.9,16.4,30.7,0.0,11.7,15.123205555555556
NL-GE,2023-06-26,20.3,15.6,22.6,0.2,24.6,14.591944444444444
NL-GE,2023-06-27,17.8,14.0,21.3,0.3,20.3,9.469652777777778
NL-GE,2023-06-28,17.4,14.6,21.1,2.4,12.1,0.0
NL-GE,2023-06-29,19.6,15.8,23.6,5.7,19.5,10.348205555555555
NL-GE,2023-06-30,17.4,12.1,21.1,0.0,19.4,12.169452777777778
NL-GE,2023-07-01,17.9,16.0,19.5,2.9,28.0,3.1036361111111113
NL-GE,2023-07-02,17.3,14.6,19.7,2.4,28.0,14.33373611111111
NL-GE,2023-07-03,16.7,14.2,19.6,1.0,31.0,12.157336111111112
NL-GE,2023-07-04,16.9,13.3,20.4,0.9,26.5,11.947002777777778
NL-GE,2023-07-05,15.3,13.1,18.4,10.1,44.0,10.531469444444445
NL-GE,2023-07-06,16.8,12.1,21.4,0.3,17.6,14.78648888888889
NL-GE,2023-07-07,20.3,12.2,26.6,0.0,11.9,15.019041666666668
NL-GE,2023-07-08,24.3,16.8,31.8,0.0,16.4,13.820752777777777
NL-GE,2023-07-09,23.7,18.8,31.0,0.3,17.8,11.963719444444445
NL-GE,2023-07-10,20.6,16.5,24.0,2.4,17.7,14.862569444444444
NL-GE,2023-07-11,22.7,17.6,27.6,1.3,22.0,14.86153611111111
NL-GE,2023-07-12,18.8,15.9,21.8,2.5,27.2,14.621594444444444
NL-GE,2023-07-13,17.4,14.4,21.4,2.6,23.3,14.576127777777778
NL-GE,2023-07-14,19.4,14.1,25.0,0.0,16.8,12.883933333333335
NL-GE,2023-07-15,22.3,18.0,26.2,1.7,31.6,14.219133333333332
NL-GE,2023-07-16,18.8,16.5,21.7,1.5,34.9,13.155397222222222
NL-GE,2023-07-17,17.4,14.6,20.1,3.9,24.6,14.744475
NL-GE,2023-07-18,18.6,13.4,23.0,0.0,13.9,14.54775
NL-GE,2023-07-19,17.7,14.4,22.1,7.4,17.9,14.497961111111112
NL-GE,2023-07-20,17.1,13.1,20.6,2.2,9.4,12.687602777777778
NL-GE,2023-07-21,16.5,13.7,21.2,1.0,20.2,12.841983333333333
NL-GE,2023-07-22,16.1,13.1,18.5,3.3,21.6,4.197338888888889
NL-GE,2023-07-23,17.2,15.1,22.0,4.5,30.1,2.3296361111111112
NL-GE,2023-07-24,17.7,13.3,21.5,9.4,22.3,13.0
NL-GE,2023-07-25,15.0,11.4,18.3,0.5,19.9,14.126663888888888
NL-GE,2023-07-26,15.5,11.7,19.4,1.6,18.8,12.974105555555555
NL-GE,2023-07-27,16.7,14.4,19.1,16.6,29.6,0.0
NL-GE,2023-07-28,19.4,17.0,23.4,2.5,19.3,10.078416666666667
NL-GE,2023-07-29,18.3,15.9,21.8,18.6,22.1,10.588069444444445
NL-GE,2023-07-30,16.8,13.9,20.2,4.9,29.7,9.432269444444444
NL-GE,2023-07-31,16.9,15.4,19.4,28.6,31.2,1.0
NL-GE,2023-08-01,16.9,14.6,19.5,1.4,28.1,12.93538611111111
NL-GE,2023-08-02,17.1,13.9,20.6,9.1,28.2,5.952572222222222
NL-GE,2023-08-03,16.4,14.6,18.9,11.0,30.5,5.559772222222223
NL-GE,2023-08-04,16.3,13.0,19.9,1.4,15.7,11.696311111111111
NL-GE,2023-08-05,15.0,11.9,19.0,9.5,17.8,5.284594444444445
NL-GE,2023-08-06,14.5,13.1,17.0,14.5,26.1,3.1082444444444444
NL-GE,2023-08-07,14.9,13.1,17.6,4.7,27.7,9.943044444444444
NL-GE,2023-08-08,15.6,12.8,18.5,4.1,28.8,12.0
NL-GE,2023-08-09,15.8,12.2,20.5,1.5,20.7,12.16821388888889
NL-GE,2023-08-10,17.3,11.9,22.1,0.0,9.3,13.46928888888889
NL-GE,2023-08-11,20.6,14.4,27.4,2.5,16.8,10.854805555555556
NL-GE,2023-08-12,19.5,17.0,22.8,5.0,21.0,8.241283333333334
NL-GE,2023-08-13,18.5,15.0,22.6,1.0,20.7,13.19962777777778
NL-GE,2023-08-14,19.6,13.1,25.3,0.0,12.8,13.137216666666667
NL-GE,2023-08-15,19.9,15.8,23.9,1.6,19.4,13.225466666666668
NL-GE,2023-08-16,18.8,14.5,23.2,0.0,19.1,12.04283888888889
NL-GE,2023-08-17,18.3,15.7,21.2,1.5,19.5,6.122558333333333
NL-GE,2023-08-18,20.8,16.5,26.0,0.0,14.5,11.154241666666666
NL-GE,2023-08-19,22.4,19.2,26.6,3.7,23.2,6.984688888888889
NL-GE,2023-08-20,20.7,17.1,25.3,0.0,14.1,12.334177777777779
NL-GE,2023-08-21,20.8,16.8,25.4,0.0,9.4,10.69121111111111
NL-GE,2023-08-22,19.4,15.2,23.5,0.4,14.2,11.243947222222221
NL-GE,2023-08-23,19.2,13.8,25.1,0.0,12.6,11.937455555555555
NL-GE,2023-08-24,20.3,15.8,25.4,1.1,16.2,7.2549277777777785
NL-GE,2023-08-25,19.4,15.9,23.5,7.4,21.1,7.961244444444445
NL-GE,2023-08-26,16.6,13.3,20.0,3.2,25.5,12.810749999999999
NL-GE,2023-08-27,15.1,13.0,17.6,8.7,22.3,12.335286111111111
NL-GE,2023-08-28,15.5,11.2,20.0,1.5,11.7,9.759747222222222
NL-GE,2023-08-29,15.3,11.4,19.4,0.5,13.3,11.472677777777777
NL-GE,2023-08-30,14.1,11.6,17.2,3.6,22.7,8.98091111111111
NL-GE,2023-08-31,14.8,11.4,18.7,0.4,21.3,12.571061111111112
NL-GE,2023-09-01,15.8,12.3,19.5,4.7,8.4,5.507833333333333
NL-GE,2023-09-02,17.7,13.7,21.6,1.5,11.6,12.140580555555555
NL-GE,2023-09-03,17.1,12.1,21.9,0.0,10.0,10.928077777777778
NL-GE,2023-09-04,18.2,12.6,24.2,0.0,13.0,11.635375
NL-GE,2023-09-05,21.4,15.9,27.7,0.0,16.6,12.254566666666667
NL-GE,2023-09-06,21.9,15.6,28.4,0.0,12.3,12.190480555555556
NL-GE,2023-09-07,21.9,15.7,28.3,0.0,13.2,12.126216666666666
NL-GE,2023-09-08,22.0,15.8,29.0,0.0,10.4,12.06181111111111
NL-GE,2023-09-09,21.1,16.1,27.8,0.0,8.7,11.670283333333332
NL-GE,2023-09-10,23.3,17.5,30.0,0.0,9.0,11.520263888888888
NL-GE,2023-09-11,22.8,19.2,27.3,0.0,13.6,11.117886111111112
NL-GE,2023-09-12,20.1,17.6,24.0,10.5,8.5,10.086072222222223
NL-GE,2023-09-13,17.1,12.9,19.1,10.7,26.6,8.285333333333334
NL-GE,2023-09-14,15.8,12.1,19.2,0.4,10.0,10.949213888888888
NL-GE,2023-09-15,16.0,10.3,22.1,0.0,11.0,11.163483333333334
NL-GE,2023-09-16,18.5,12.4,24.2,0.0,16.5,10.525005555555556
NL-GE,2023-09-17,18.8,15.1,23.3,3.9,16.6,7.3357722222222215
NL-GE,2023-09-18,19.5,16.4,22.3,1.0,30.4,7.623005555555555
NL-GE,2023-09-19,16.9,14.1,19.6,0.4,38.7,5.431505555555555
NL-GE,2023-09-20,18.8,16.2,21.5,0.0,32.2,7.894552777777777
NL-GE,2023-09-21,17.7,14.7,19.8,13.4,23.9,0.6089222222222221
NL-GE,2023-09-22,14.0,11.7,17.2,4.3,24.2,9.0
NL-GE,2023-09-23,13.1,10.6,16.6,4.9,22.5,9.990058333333334
NL-GE,2023-09-24,13.9,9.2,19.0,0.0,17.2,10.97145277777778
NL-GE,2023-09-25,15.7,12.1,20.7,0.0,17.5,10.931641666666668
NL-GE,2023-09-26,15.9,11.4,21.0,0.0,10.4,7.654444444444445
NL-GE,2023-09-27,17.5,11.9,22.9,0.0,15.6,8.555019444444444
NL-GE,2023-09-28,17.9,15.4,19.9,0.0,20.1,7.380175
NL-GE,2023-09-29,17.0,12.1,21.1,1.6,23.8,7.503380555555555
NL-GE,2023-09-30,14.8,11.8,18.5,0.1,13.9,10.39783888888889
NL-GE,2023-10-01,16.8,12.9,22.0,0.0,17.6,8.895641666666666
NL-GE,2023-10-02,18.6,15.1,23.4,0.0,16.2,8.695755555555555
NL-GE,2023-10-03,16.4,13.2,20.5,1.9,30.5,1.7491222222222222
NL-GE,2023-10-04,14.2,11.9,16.5,0.3,23.8,5.990213888888889
NL-GE,2023-10-05,14.5,12.6,16.9,0.6,21.2,5.157816666666666
NL-GE,2023-10-06,15.2,11.6,19.2,0.0,29.2,9.700838888888889
NL-GE,2023-10-07,17.3,14.1,20.5,0.0,30.6,8.697461111111112
NL-GE,2023-10-08,15.8,13.9,18.1,0.7,15.9,5.520583333333333
NL-GE,2023-10-09,16.8,13.9,19.9,0.3,17.8,3.6945555555555556
NL-GE,2023-10-10,17.2,13.4,21.2,0.0,21.9,9.167102777777778
NL-GE,2023-10-11,17.4,14.8,20.0,0.1,29.8,5.0803666666666665
NL-GE,2023-10-12,16.1,14.9,17.5,20.5,21.4,0.0012333333333333335
NL-GE,2023-10-13,18.5,16.5,22.8,11.2,37.8,1.5633611111111112
NL-GE,2023-10-14,11.9,7.8,16.0,6.9,30.5,9.464872222222223
NL-GE,2023-10-15,7.8,5.6,9.9,9.4,18.4,9.278041666666667
NL-GE,2023-10-16,8.4,5.6,12.4,0.1,11.8,6.884952777777778
NL-GE,2023-10-17,8.4,5.9,12.3,0.0,18.7,9.102372222222222
NL-GE,2023-10-18,9.0,4.8,12.9,6.0,21.6,6.248647222222223
NL-GE,2023-10-19,14.5,10.8,18.1,6.8,20.5,3.961786111111111
NL-GE,2023-10-20,11.9,9.1,13.3,11.8,24.9,0.0
NL-GE,2023-10-21,13.4,11.5,15.2,1.5,27.1,6.87885
NL-GE,2023-10-22,11.9,8.9,14.2,5.2,30.8,6.490319444444445
NL-GE,2023-10-23,10.4,6.1,14.0,2.7,20.6,5.014955555555556
NL-GE,2023-10-24,11.3,9.4,12.6,3.9,21.9,3.3007805555555554
NL-GE,2023-10-25,9.8,7.8,11.1,10.6,17.3,0.0
NL-GE,2023-10-26,9.3,6.7,12.0,0.0,12.8,1.519036111111111
NL-GE,2023-10-27,9.8,8.2,11.1,15.0,18.1,0.0
NL-GE,2023-10-28,10.8,8.4,13.4,6.2,21.7,6.4560249999999995
NL-GE,2023-10-29,12.8,11.1,15.4,12.3,32.3,6.980250000000001
NL-GE,2023-10-30,11.8,9.8,14.6,4.2,21.1,4.270474999999999
NL-GE,2023-10-31,10.5,9.3,12.9,6.8,21.8,6.659925
NL-GE,2023-11-01,12.0,9.9,14.8,4.0,27.6,3.208686111111111
NL-GE,2023-11-02,11.3,9.3,14.0,5.6,46.8,6.334322222222222
NL-GE,2023-11-03,9.0,7.3,11.5,5.8,34.4,6.150313888888889
NL-GE,2023-11-04,9.0,6.8,10.6,2.6,27.4,0.5461111111111111
NL-GE,2023-11-05,9.7,8.6,11.3,3.6,32.2,3.7470583333333334
NL-GE,2023-11-06,9.3,8.2,11.1,0.1,35.6,6.994152777777778
NL-GE,2023-11-07,8.7,7.4,11.2,0.2,26.7,4.466952777777778
NL-GE,2023-11-08,8.8,7.1,10.6,11.3,32.4,4.277855555555556
NL-GE,2023-11-09,9.7,7.2,10.8,5.7,27.1,5.0
NL-GE,2023-11-10,7.3,6.5,8.1,12.6,25.3,0.5025305555555555
NL-GE,2023-11-11,6.5,4.4,9.2,0.2,18.8,7.635366666666666
NL-GE,2023-11-12,5.8,2.8,9.1,0.0,11.8,6.274675
NL-GE,2023-11-13,9.1,4.2,14.1,7.6,33.6,0.0002861111111111111
NL-GE,2023-11-14,10.5,9.1,12.1,8.0,33.5,3.692252777777778
NL-GE,2023-11-15,9.4,8.5,10.8,0.9,24.9,7.147694444444444
NL-GE,2023-11-16,7.3,4.8,8.9,0.2,22.7,2.2168638888888887
NL-GE,2023-11-17,4.4,2.3,8.6,0.0,9.4,5.00265
NL-GE,2023-11-18,6.5,3.0,12.2,14.3,26.5,0.0
NL-GE,2023-11-19,11.5,10.6,12.6,4.8,31.5,7.1517333333333335
NL-GE,2023-11-20,9.4,6.1,11.2,4.3,27.6,6.984158333333333
NL-GE,2023-11-21,7.0,4.1,9.6,0.5,18.0,0.0
NL-GE,2023-11-22,3.6,-0.1,6.6,0.1,21.7,4.661561111111111
NL-GE,2023-11-23,10.5,6.9,12.4,1.5,32.2,1.8086611111111113
NL-GE,2023-11-24,5.9,4.1,8.6,2.8,29.5,5.854925
NL-GE,2023-11-25,4.3,1.4,6.4,2.6,23.7,5.818519444444444
NL-GE,2023-11-26,4.2,1.2,6.9,1.6,16.3,1.0
NL-GE,2023-11-27,3.7,1.0,5.1,22.4,22.6,0.0
NL-GE,2023-11-28,1.1,-0.7,3.0,2.4,26.6,6.695780555555556
NL-GE,2023-11-29,1.3,-1.8,3.3,3.8,25.5,5.4360333333333335
NL-GE,2023-11-30,-0.3,-2.1,1.5,0.1,7.9,0.6081416666666667
NL-GE,2023-12-01,-1.7,-5.2,-0.1,0.0,12.9,4.099805555555555
NL-GE,2023-12-02,-1.6,-5.2,1.2,0.0,15.1,5.578208333333333
NL-GE,2023-12-03,0.1,-2.1,2.2,3.7,20.9,4.351825
NL-GE,2023-12-04,1.6,0.4,2.5,7.6,19.9,0.33620833333333333
NL-GE,2023-12-05,2.1,0.4,3.2,2.9,16.3,0.0
NL-GE,2023-12-06,2.2,-1.1,5.2,0.7,16.1,5.711533333333334
NL-GE,2023-12-07,0.5,-2.0,2.8,0.0,20.4,6.192636111111112
NL-GE,2023-12-08,4.6,1.4,7.4,2.0,20.0,0.0
NL-GE,2023-12-09,7.3,5.4,10.1,6.4,31.8,0.0
NL-GE,2023-12-10,8.8,7.7,10.2,6.0,37.7,3.3307472222222225
NL-GE,2023-12-11,8.4,7.0,9.4,2.1,36.7,1.1973277777777778
NL-GE,2023-12-12,6.8,2.8,9.7,7.8,15.4,2.7443583333333335
NL-GE,2023-12-13,7.2,5.8,8.6,1.5,16.3,1.8307722222222222
NL-GE,2023-12-14,4.8,3.8,5.6,0.0,15.6,0.0
NL-GE,2023-12-15,5.8,3.9,9.1,0.3,15.8,5.495980555555556
NL-GE,2023-12-16,6.6,3.7,9.4,0.0,20.7,0.5424833333333333
NL-GE,2023-12-17,7.8,4.7,9.3,0.0,25.5,1.8090666666666668
NL-GE,2023-12-18,5.8,4.3,6.8,0.0,24.9,0.09759444444444444
NL-GE,2023-12-19,6.9,5.2,8.1,10.1,27.0,0.0
NL-GE,2023-12-20,6.9,5.2,8.8,4.5,30.6,0.08308333333333334
NL-GE,2023-12-21,8.6,5.9,10.8,8.6,41.2,0.2861138888888889
NL-GE,2023-12-22,6.7,5.0,8.1,7.2,30.6,0.0
NL-GE,2023-12-23,8.4,6.4,9.4,4.3,34.2,0.0
NL-GE,2023-12-24,10.3,8.2,11.6,12.8,35.6,0.0
NL-GE,2023-12-25,10.6,10.0,11.4,12.7,31.3,0.23158055555555557
NL-GE,2023-12-26,8.0,3.8,10.8,9.8,33.6,6.277752777777778
NL-GE,2023-12-27,6.7,3.2,9.4,4.4,28.5,0.0
NL-GE,2023-12-28,9.7,8.7,10.9,0.0,35.1,1.897347222222222
NL-GE,2023-12-29,8.9,7.4,10.2,14.7,35.1,0.36934722222222227
NL-GE,2023-12-30,7.1,5.7,9.0,0.6,24.2,2.686775
NL-GE,2023-12-31,8.5,7.4,9.9,6.7,31.2,1.7812138888888889
NL-GE,2024-01-01,6.6,5.2,8.1,2.1,31.3,5.627786111111111
NL-GE,2024-01-02,9.5,6.0,11.4,19.8,41.0,0.0
NL-GE,2024-01-03,8.5,7.3,9.4,4.1,37.9,1.8747916666666666
NL-GE,2024-01-04,6.8,5.6,7.7,4.4,19.9,0.0
NL-GE,2024-01-05,6.5,5.6,7.7,8.8,24.5,0.0
NL-GE,2024-01-06,2.7,0.6,5.4,0.2,15.5,0.0
NL-GE,2024-01-07,-0.6,-3.5,0.6,0.0,24.9,3.0576444444444446
NL-GE,2024-01-08,-2.5,-4.2,-0.6,0.0,28.3,4.917277777777778
NL-GE,2024-01-09,-4.3,-6.2,-1.5,0.0,22.2,6.603213888888889
NL-GE,2024-01-10,-3.9,-5.7,-0.4,0.0,18.1,6.617866666666667
NL-GE,2024-01-11,-2.6,-6.2,0.7,0.0,12.4,3.648063888888889
