ProductID,ChannelID,LocationID,StartDate,EndDate,Period,Qty,UOM,NetPrice,ListPrice,ForecastQty,Method
APPLE_FAMILY,ONLINE,NL-GE,2026-02-02,2026-02-02,Daily,,KG,2.613,2.613,604.791748046875,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-GE,2026-02-03,2026-02-03,Daily,,KG,2.613,2.613,624.6971435546875,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-GE,2026-02-04,2026-02-04,Daily,,KG,2.613,2.613,663.5767822265625,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-GE,2026-02-05,2026-02-05,Daily,,KG,2.613,2.613,707.13623046875,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-GE,2026-02-06,2026-02-06,Daily,,KG,2.613,2.613,665.037109375,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-GE,2026-02-07,2026-02-07,Daily,,KG,2.613,2.613,599.5811157226562,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-GE,2026-02-08,2026-02-08,Daily,,KG,2.613,2.613,554.9103393554688,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-GE,2026-02-09,2026-02-09,Daily,,KG,2.613,2.613,647.7633056640625,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-GE,2026-02-10,2026-02-10,Daily,,KG,2.613,2.613,648.7630615234375,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-GE,2026-02-11,2026-02-11,Daily,,KG,2.613,2.613,646.6307983398438,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-GE,2026-02-12,2026-02-12,Daily,,KG,2.613,2.613,639.3767700195312,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-GE,2026-02-13,2026-02-13,Daily,,KG,2.613,2.613,649.2898559570312,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-GE,2026-02-14,2026-02-14,Daily,,KG,2.613,2.613,594.6210327148438,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-GE,2026-02-15,2026-02-15,Daily,,KG,2.613,2.613,560.3017578125,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-GE,2026-02-16,2026-02-16,Daily,,KG,2.613,2.613,614.3700561523438,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-GE,2026-02-17,2026-02-17,Daily,,KG,2.613,2.613,623.9847412109375,xgboost_baseline
APPLE_FAMILY,ONLINE,NL-GE,2026-02-18,2026-02-18,Daily,,KG,2.613,2.613,620.6522827148438,xgboost_baseline
